mintemp,maxtemp,rainfall,evaporation,sunshine,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm,humidity9am,humidity3pm,pressure9am,pressure3pm,cloud9am,cloud3pm,temp9am,temp3pm,raintoday,risk_mm,raintomorrow,year,month,day_of_year
7.8,24.8,0,NA,NA,NNW,67,W,NW,9,46,64,28,1012.3,1008.4,1,7,16.8,23.5,No,4.8,Yes,2019,10,289
9.5,16.1,4.8,NA,NA,WNW,69,NNW,WNW,26,41,72,34,1008.2,1008.9,8,NA,14.1,14.5,Yes,0,No,2019,10,290
5.8,21,0,NA,NA,NNW,52,NW,WNW,17,31,48,21,1017.4,1014.2,NA,NA,11.7,19.7,No,0,No,2019,10,291
8.8,19.2,0,NA,NA,NW,78,WNW,WNW,37,43,42,29,1013.7,1013.4,NA,NA,16,17.3,No,0,No,2019,10,292
-0.2,20.9,0,NA,NA,N,30,ENE,NNW,2,13,51,23,1022.1,1020,NA,NA,9.8,20.2,No,0,No,2019,10,293
3.1,26.7,0,NA,NA,ENE,33,SW,WSW,7,9,53,19,1027,1023.2,NA,NA,13.5,25.1,No,0,No,2019,10,294
5.8,28.5,0,NA,NA,E,41,SW,NNW,6,17,57,14,1026,1021.2,NA,NA,15,27.4,No,0,No,2019,10,295
5.8,29.2,0,NA,NA,SW,80,NA,WNW,0,31,67,11,1023.8,1019.1,NA,NA,14.9,28.5,No,0,No,2019,10,296
6.8,31.2,0,NA,NA,W,39,SE,WNW,4,20,32,12,1020.4,1016.1,NA,NA,17.4,30.3,No,0,No,2019,10,297
9.1,31.1,0,NA,NA,NNW,91,S,NNW,9,61,33,18,1013.6,1007.7,7,6,20.2,29.9,No,7.6,Yes,2019,10,298
12.3,18.2,7.6,NA,NA,NW,78,WNW,WNW,31,52,48,32,1006.2,1006,NA,2,15.1,17.7,Yes,0,No,2019,10,299
4.6,20.5,0,NA,NA,NNW,43,NW,NW,22,31,45,25,1015.1,1013.8,NA,3,11.8,19.1,No,0,No,2019,10,300
3.7,22.9,0,NA,NA,W,39,SW,W,9,13,52,21,1022.8,1021,NA,NA,12.7,21.4,No,0,No,2019,10,301
5.6,27.4,0,NA,NA,NNW,50,NA,NNW,0,20,64,24,1023.7,1018.8,NA,NA,15.1,25.5,No,0,No,2019,10,302
8.8,29.3,0,NA,NA,W,28,ESE,NNE,6,13,47,13,1020.2,1016.6,NA,NA,16.2,28.6,No,0,No,2019,10,303
7,31.7,0,NA,NA,NE,41,SSE,W,6,15,42,11,1019,1015.2,NA,NA,19.1,30.2,No,0,No,2019,10,304
10.4,32.5,0,NA,NA,NNW,39,NA,ENE,0,9,34,15,1017.9,1012.6,NA,NA,19.8,30.2,No,0,No,2019,11,305
13.9,31.3,0,NA,NA,N,63,NA,NNW,0,33,42,21,1015.9,1011.3,7,2,21.5,30.8,No,0,No,2019,11,306
15.8,25.8,0,NA,NA,NNW,57,W,SSW,7,6,65,85,1013.8,1010.9,4,8,20.9,17.5,No,12.4,Yes,2019,11,307
11.5,22.6,12.4,NA,NA,WNW,56,NNW,WNW,19,33,71,33,1014.2,1012.7,3,2,16.3,20.4,Yes,0.2,No,2019,11,308
8.6,19,0.2,NA,NA,S,35,S,NNW,24,17,55,35,1015.6,1013.6,2,7,11.2,16.6,No,0,No,2019,11,309
7.2,23.7,0,NA,NA,NW,70,NNW,NW,19,41,40,25,1012.6,1007.9,NA,NA,14.8,22.4,No,0,No,2019,11,310
11.3,19.4,0,NA,NA,WNW,70,WNW,WNW,39,37,46,35,1005.9,1005.1,NA,1,13,17.9,No,0,No,2019,11,311
12.7,18.8,0,NA,NA,NW,72,WNW,WNW,35,30,48,64,1001.8,1002.2,1,8,14.9,13.9,No,0,No,2019,11,312
1.6,16.7,0,NA,NA,WNW,56,WSW,WNW,13,35,41,34,1011.8,1009.8,NA,1,9,14.4,No,0,No,2019,11,313
8.4,20.4,0,NA,NA,NNW,54,NW,WNW,31,33,52,40,1011.9,1011.3,1,NA,13.8,19.1,No,0,No,2019,11,314
3.7,26.4,0,NA,NA,NW,50,NNW,WNW,11,24,53,19,1015.3,1011.6,NA,NA,16.9,24.9,No,0,No,2019,11,315
5.8,26.6,0,NA,NA,NW,67,NW,WNW,39,33,19,21,1006.3,1003.5,NA,8,22.3,23.5,No,0,No,2019,11,316
6.7,20.8,0,NA,NA,WNW,50,WNW,WNW,20,35,34,23,1013,1010.6,NA,NA,11.3,19.4,No,0,No,2019,11,317
7.1,24.7,0,NA,NA,NW,52,WNW,WNW,19,35,43,28,1014.9,1011.1,NA,NA,15.8,23,No,0,No,2019,11,318
11.8,25.7,0,NA,NA,NW,61,WNW,WNW,20,35,43,18,1010.9,1007.8,NA,NA,17.2,24.3,No,0,No,2019,11,319
8.4,25.7,0,NA,NA,NW,50,NE,NW,7,28,40,13,1014.5,1011.8,NA,NA,16.4,24.3,No,0,No,2019,11,320
9.6,25.1,0,NA,NA,E,52,S,NW,11,11,59,17,1016.6,1013.2,1,1,15,23.3,No,0,No,2019,11,321
6.8,27,0,NA,NA,NNW,59,NW,WNW,17,30,48,18,1017.5,1013,NA,NA,16,25.9,No,0,No,2019,11,322
8.4,32.5,0,NA,NA,WNW,57,NW,NW,13,35,22,10,1012.7,1009.3,NA,NA,24.1,30.8,No,0,No,2019,11,323
8.4,31.4,0,NA,NA,ENE,33,NE,E,9,9,56,17,1017,1013.4,NA,NA,16.7,29.6,No,0,No,2019,11,324
10.9,39,0,NA,NA,NNW,54,SE,NW,4,30,37,7,1015,1009.2,NA,NA,23.6,38.2,No,0,No,2019,11,325
16.9,34.9,0,NA,NA,NW,52,N,NW,15,31,24,18,1012.2,1010.7,8,8,27.7,33.4,No,0,No,2019,11,326
12.9,33.1,0,NA,NA,NNW,54,NNE,WNW,13,26,51,8,1014.6,1011.8,NA,NA,20.8,31.5,No,0,No,2019,11,327
8.1,28.6,0,NA,NA,NNE,39,ENE,NE,13,13,60,37,1019.1,1013.9,8,NA,16.2,24.5,No,0,No,2019,11,328
10.7,31.5,0,NA,NA,NW,52,NNW,NW,15,31,57,24,1012.2,1007.7,NA,1,20.8,31,No,0,No,2019,11,329
15.4,27.3,0,NA,NA,NW,89,NNW,WNW,30,46,48,35,1002.4,1003.2,7,8,23.2,18.6,No,0,No,2019,11,330
1.6,27.1,0,NA,NA,NW,43,NW,NNW,7,30,40,14,1015.7,1012.5,NA,NA,11.8,25.2,No,0,No,2019,11,331
5.6,30.3,0,NA,NA,N,46,NNW,NNE,6,19,24,8,1016.5,1013,NA,NA,17.3,28.3,No,0,No,2019,11,332
12.6,33.1,0,NA,NA,N,65,SSW,W,2,24,42,8,1014.9,1009.8,NA,NA,20.5,32.5,No,0,No,2019,11,333
11.8,23.8,0,NA,NA,NW,69,E,NW,7,30,47,42,1009.2,1006.9,8,8,20.5,20.3,No,0,No,2019,11,334
4.6,21.5,0,NA,NA,NW,63,NW,WNW,20,37,37,30,1004.8,998.8,NA,8,15.2,18.6,No,0.6,No,2019,12,335
7.4,15.1,0.6,NA,NA,WNW,57,WNW,WSW,26,33,65,69,992.3,994.8,8,8,10.4,11.1,No,0.6,No,2019,12,336
8.5,20.8,0.6,NA,NA,W,61,WNW,WNW,31,41,44,32,1004.9,1003.5,NA,NA,13.2,19.1,No,0,No,2019,12,337
12.6,24.1,0,NA,NA,WNW,57,WNW,WNW,31,35,37,18,1008.4,1007,NA,NA,16.6,22.9,No,0,No,2019,12,338
11.2,28.2,0,NA,NA,WNW,63,NW,WNW,28,35,31,12,1008.6,1005,NA,NA,20.4,27.3,No,0,No,2019,12,339
15.7,28,0,NA,NA,WNW,50,NNW,W,20,30,26,10,1006,1005.2,NA,NA,21,27.2,No,0,No,2019,12,340
11.1,29.7,0,NA,NA,WSW,52,WNW,WSW,17,17,19,12,1011.8,1008.7,NA,NA,20.7,29.1,No,0,No,2019,12,341
11.1,29.9,0,NA,NA,ENE,43,NNE,NNE,7,13,61,23,1017.9,1015.3,7,NA,18.3,28.7,No,0,No,2019,12,342
14.9,34.9,0,NA,NA,NW,46,NW,WNW,6,22,63,19,1019.8,1014.7,8,3,19.8,32.6,No,0,No,2019,12,343
12.2,38.1,0,NA,NA,NW,59,NA,WNW,0,35,30,6,1013.8,1010.2,NA,NA,24.3,37.5,No,0,No,2019,12,344
11.3,32.7,0,NA,NA,NNW,44,E,NNW,15,19,62,17,1015.6,1009.9,7,NA,15.9,29.6,No,0,No,2019,12,345
12.8,30.5,0,NA,NA,ENE,57,SE,W,7,11,53,26,1013,1008.7,NA,NA,18,27.2,No,0,No,2019,12,346
12.8,27.8,0,NA,NA,E,48,NNE,N,13,17,62,29,1013.7,1009.3,3,2,16.2,25.6,No,0,No,2019,12,347
9.2,29.6,0,NA,NA,W,48,WNW,W,7,33,67,22,1011.4,1007.4,NA,4,16.7,28.9,No,0,No,2019,12,348
12.9,29,0,NA,NA,W,54,NNW,WNW,17,13,58,22,1009.3,1006.4,NA,1,18.8,26.2,No,0,No,2019,12,349
10.6,32,0,NA,NA,E,48,SE,NW,9,11,24,16,1010.3,1009.8,NA,NA,22.1,29.8,No,0,No,2019,12,350
12.1,32.5,0,NA,NA,E,48,SE,ENE,9,15,54,21,1019.2,1015.2,NA,NA,17.6,30.7,No,0,No,2019,12,351
12.2,36.8,0,NA,NA,NW,43,S,WNW,7,20,43,15,1019.4,1013.9,NA,NA,22.2,36.3,No,0,No,2019,12,352
15.8,39.3,0,NA,NA,E,54,NA,W,0,26,27,12,1015.4,1012.9,1,1,26.5,37.6,No,0,No,2019,12,353
12.8,39,0,NA,NA,N,39,SSE,NW,7,9,27,10,1019.3,1013.2,8,8,21.9,37.2,No,0,No,2019,12,354
14.7,41.1,0,NA,NA,WNW,46,NA,W,0,28,52,12,1013.6,1009.9,8,3,23.3,40.1,No,0,No,2019,12,355
15.5,24.9,0,NA,NA,ENE,43,E,NE,17,28,64,40,1019.6,1017.6,8,1,18,23.9,No,0,No,2019,12,356
8.6,32.4,0,NA,NA,NE,31,SSE,NNE,6,17,67,20,1020.1,1013.4,8,1,15.3,30,No,0,No,2019,12,357
15.3,28.8,0,NA,NA,NE,44,SE,ENE,13,26,53,37,1014.5,1012,8,6,20.3,27.9,No,0,No,2019,12,358
15.1,32.2,0,NA,NA,ENE,43,SSW,N,9,17,65,28,1017,1012.9,8,NA,19,29.7,No,0,No,2019,12,359
15.6,35,0,NA,NA,E,44,ESE,WNW,6,17,58,21,1018.1,1014.5,NA,1,22.7,33.4,No,0,No,2019,12,360
15.3,36.8,0,NA,NA,E,43,SE,NNW,7,17,48,18,1019.5,1015,NA,NA,23,35.4,No,0,No,2019,12,361
17.1,37.7,0,NA,NA,NW,52,SW,WNW,4,26,42,13,1018.1,1014.3,8,NA,25,35.6,No,0,No,2019,12,362
19.6,36.1,0,NA,NA,WNW,33,WSW,W,6,17,32,18,1017.4,1015.3,6,7,27,34,No,0,No,2019,12,363
17.6,39.8,0,NA,NA,NW,56,ESE,NW,7,30,33,8,1015.1,1009.9,8,1,25.7,38.5,No,0,No,2019,12,364
19.8,38,0,NA,NA,NW,74,NNW,NW,33,35,14,9,1007.7,1005.4,NA,8,31.6,36.7,No,0.2,No,2019,12,365
13.5,33.2,0.2,NA,NA,NW,37,ESE,NNW,7,22,32,14,1013.6,1010.3,8,8,17.3,32.3,No,0,No,2020,1,1
10.7,33.2,0,NA,NA,E,41,SSE,NNW,11,11,64,19,1018.7,1013.9,7,8,15.7,31.7,No,0,No,2020,1,2
15.6,37.8,0,NA,NA,NW,56,SW,NW,7,26,64,14,1015.9,1010.7,NA,NA,20.2,36.7,No,0,No,2020,1,3
18.5,44,0,NA,NA,NNW,67,WSW,WNW,6,31,55,9,1010.4,1005.6,NA,NA,26.9,42.3,No,0,No,2020,1,4
17.3,21.7,0,NA,NA,ESE,46,ESE,ESE,17,28,56,55,1017.4,1017.7,8,7,17.7,19.4,No,0,No,2020,1,5
14.3,21.5,0,NA,NA,E,33,E,E,15,15,74,63,1020,1016.8,7,8,16.2,20.5,No,0.4,No,2020,1,6
15,35,0.4,NA,NA,NW,46,SSE,WNW,6,24,67,26,1014.8,1010.7,NA,1,21.3,33.6,No,0,No,2020,1,7
16.3,34.9,0,NA,NA,NNW,52,SSE,N,9,13,67,27,1015.2,1010.9,8,1,21.5,34.1,No,0,No,2020,1,8
15.7,26.1,0,NA,NA,ESE,43,ESE,ESE,15,31,62,53,1017.3,1015.9,8,7,20.7,23.7,No,0,No,2020,1,9
17.8,39.4,0,NA,NA,NW,48,NNW,NW,7,24,67,20,1011.5,1004.6,NA,NA,21.6,38.1,No,0.2,No,2020,1,10
15.5,28.3,0.2,NA,NA,SW,61,SSE,NNW,19,9,60,38,1011.8,1009.5,8,8,17.3,26,No,0,No,2020,1,11
14.4,22.1,0,NA,NA,E,41,SSE,ENE,13,22,61,53,1017.5,1016.6,8,8,15,19.9,No,0,No,2020,1,12
9.7,26.9,0,NA,NA,ENE,39,WNW,NNE,7,15,58,33,1019.3,1015.2,8,1,16.1,24.5,No,0,No,2020,1,13
12.7,32.1,0,NA,NA,E,48,SSE,NNE,9,19,65,23,1017.3,1012.9,NA,8,18.6,30.8,No,0,No,2020,1,14
15.3,33.2,0,NA,NA,NW,50,ESE,NNW,9,26,59,29,1013.9,1008.6,NA,1,20.3,31.1,No,1,No,2020,1,15
15.9,29.3,1,NA,NA,ESE,48,E,NNE,4,19,69,41,1007.5,1004.3,8,NA,21.7,27.1,No,4,Yes,2020,1,16
16.5,24.8,4,NA,NA,ESE,43,SSE,ESE,11,28,76,54,1009.9,1009.2,8,4,18.2,23.6,Yes,0,No,2020,1,17
17.1,25.3,0,NA,NA,ESE,52,SE,E,15,30,67,46,1011.4,1008.1,8,NA,18.1,25.1,No,0,No,2020,1,18
13.6,31.3,0,NA,NA,ESE,50,E,NNE,11,15,71,31,1008.2,1003.2,7,5,18.5,28.6,No,4.4,Yes,2020,1,19
16,27.9,4.4,NA,NA,NNW,117,SSE,SW,9,6,79,55,1002.9,1000.8,NA,3,19.9,20.9,Yes,2.6,Yes,2020,1,20
14,27.6,2.6,NA,NA,NW,44,NNW,WNW,26,24,64,39,1006.5,1006.3,NA,8,18.9,26.5,Yes,0,No,2020,1,21
11.8,34.3,0,NA,NA,NW,59,ESE,NW,2,31,56,19,1010.1,1005.9,NA,NA,20.9,31.7,No,0,No,2020,1,22
19.1,34.9,0,NA,NA,NNW,83,NNW,NW,46,48,14,36,998.9,1000,NA,4,31.3,28.1,No,3.2,Yes,2020,1,23
14.8,28.8,3.2,NA,NA,NW,56,NW,WNW,20,31,50,23,1010.1,1008.8,NA,NA,19.5,27.3,Yes,0,No,2020,1,24
16.4,33.7,0,NA,NA,NW,50,NNW,NW,7,30,69,16,1013.6,1010.3,8,NA,21.9,31.8,No,0,No,2020,1,25
16.9,34.7,0,NA,NA,NW,50,NW,W,9,26,72,14,1012.4,1010.1,NA,NA,23.9,33.3,No,0,No,2020,1,26
14.2,35.9,0,NA,NA,E,54,ENE,WNW,4,28,66,13,1014.9,1010.2,8,NA,21.1,34.7,No,0,No,2020,1,27
20.5,34.4,0,NA,NA,E,44,NNW,WNW,6,28,69,11,1012.7,1010.5,1,NA,23.5,33.2,No,0,No,2020,1,28
13.3,32,0,NA,NA,ENE,44,SSW,W,7,9,64,23,1016.4,1013.4,NA,8,19.8,30.8,No,0,No,2020,1,29
13.4,37.3,0,NA,NA,NNW,30,ESE,W,9,17,64,13,1016.9,1012.4,7,NA,19.4,35.5,No,0,No,2020,1,30
16.7,41.9,0,NA,NA,NNW,48,ESE,WNW,4,20,37,15,1015.2,1010.9,NA,NA,26,39.6,No,0,No,2020,1,31
25.5,42.7,0,NA,NA,W,61,NNW,WNW,30,33,28,17,1011.7,1008.2,NA,1,34.5,40.5,No,0,No,2020,2,32
26.7,33.7,0,NA,NA,W,59,WNW,WNW,24,30,37,48,1007.6,1006.4,NA,1,32.2,31.2,No,0,No,2020,2,33
15.3,29.2,0,NA,NA,WNW,52,NW,W,24,33,44,17,1007.2,1004.4,NA,NA,20.2,27.7,No,0,No,2020,2,34
7,25.3,0,NA,NA,E,44,S,E,20,19,41,18,1019.3,1017,NA,NA,12.8,24,No,0,No,2020,2,35
10,29.1,0,NA,NA,E,52,N,NW,4,9,65,25,1020.3,1015,NA,NA,16.2,27.5,No,0,No,2020,2,36
15.7,25.4,0,NA,NA,ENE,41,SE,ENE,13,20,70,43,1022,1020.1,8,8,18.4,24.6,No,0.8,No,2020,2,37
16.4,23.7,0.8,NA,NA,E,54,SSE,ESE,13,20,90,68,1021.5,1020,8,8,18.4,21.2,No,1.8,Yes,2020,2,38
16.3,23.9,1.8,NA,NA,SE,57,SE,SE,20,39,78,59,1020.6,1018.7,8,8,18.4,21.5,Yes,3.4,Yes,2020,2,39
15.5,18.4,3.4,NA,NA,SE,63,ESE,SE,28,31,84,74,1017,1013.3,8,8,16.8,17.7,Yes,60.4,Yes,2020,2,40
15.4,27.6,60.4,NA,NA,ENE,39,S,E,17,26,100,57,1008.6,1006.5,8,8,17.2,25.9,Yes,0,No,2020,2,41
17.2,28.7,0,NA,NA,NNE,43,NA,NNW,0,22,80,48,1009.1,1006.2,8,6,21.6,27.5,No,0.2,No,2020,2,42
17.3,28.2,0.2,NA,NA,ESE,41,SE,ESE,11,28,73,50,1011,1010,7,8,21.7,26.4,No,0,No,2020,2,43
19.4,27.4,0,NA,NA,ENE,43,S,E,15,26,78,54,1012.5,1009.9,8,8,20.9,26.7,No,2.6,Yes,2020,2,44
14.5,29.2,2.6,NA,NA,ENE,28,SSE,WSW,9,9,76,44,1010.6,1006.1,8,NA,19.1,27.4,Yes,0,No,2020,2,45
18.1,29.8,0,NA,NA,S,54,ENE,WNW,6,20,83,64,1006.1,1004.7,8,8,19.7,23.7,No,6.8,Yes,2020,2,46
15.9,26,6.8,NA,NA,ESE,46,SE,ENE,15,22,71,54,1014.1,1012.3,NA,6,19.2,24.2,Yes,0,No,2020,2,47
16.6,26.3,0,NA,NA,ENE,33,ESE,NE,9,15,77,60,1014.6,1010.8,8,1,18.3,25.2,No,0,No,2020,2,48
17.8,31.2,0,NA,NA,WNW,57,N,NW,17,26,83,46,1008.6,1003.7,8,8,20.9,29.3,No,4,Yes,2020,2,49
14.5,21.1,4,NA,NA,WNW,56,WNW,WNW,22,35,60,48,1003.4,1004.3,NA,1,16.4,19.5,Yes,0,No,2020,2,50
11,25.4,0,NA,NA,ENE,39,SE,WNW,11,13,59,34,1010.1,1009,NA,NA,15.1,23.5,No,0,No,2020,2,51
12.1,26.5,0,NA,NA,E,56,ESE,NNW,6,17,71,34,1015.3,1013.6,7,NA,16.6,24.3,No,0,No,2020,2,52
13.9,26.3,0,NA,NA,ENE,41,SE,NNE,7,22,68,45,1022.9,1020.3,2,1,15.5,23.4,No,0,No,2020,2,53
12.7,26.5,0,NA,NA,N,26,NA,N,0,19,73,46,1023.8,1020.7,NA,6,17.6,24.6,No,0,No,2020,2,54
13.9,29.7,0,NA,NA,ESE,33,ESE,WNW,9,13,70,38,1020.3,1016.4,NA,8,19.2,27.8,No,0,No,2020,2,55
12.7,30.6,0,NA,NA,NW,37,NA,NW,0,19,65,37,1016.3,1011.5,NA,1,18.6,29.4,No,0,No,2020,2,56
18,29.8,0,NA,NA,NA,NA,NNW,WNW,26,41,69,30,1006.5,1003.2,8,1,21.9,28.2,No,0,No,2020,2,57
10.3,26.2,0,NA,NA,NNW,39,N,NW,9,24,76,23,1010.3,1006.1,5,NA,14.7,24.7,No,0,No,2020,2,58
6.8,28.3,0,NA,NA,ENE,50,N,WNW,6,7,44,22,1010.6,1009.4,NA,NA,13.8,27.2,No,0,No,2020,2,59
10.5,26.7,0,NA,NA,N,28,NA,WNW,0,9,73,39,1016.3,1012.8,NA,1,16.3,24.6,No,0,No,2020,2,60
11.9,31,0,NA,NA,N,50,NA,WNW,0,26,74,23,1012.8,1009.5,NA,NA,18.1,30.4,No,0,No,2020,3,61
13.1,31.1,0,NA,NA,WSW,41,NA,W,0,24,45,23,1010.2,1010.3,NA,NA,20,29.1,No,0,No,2020,3,62
14.6,19,0,NA,NA,E,31,ENE,NE,17,24,75,69,1018.8,1018.6,7,8,15.9,17.6,No,12.8,Yes,2020,3,63
14.5,19,12.8,NA,NA,NE,28,S,NA,7,0,99,95,1018.7,1015.1,7,8,15.2,17.9,Yes,37.6,Yes,2020,3,64
15.1,19.6,37.6,NA,NA,N,31,NNE,NA,17,0,97,99,1009.8,1006.8,8,8,18.2,17.7,Yes,22,Yes,2020,3,65
17.3,25.5,22,NA,NA,N,41,NW,N,17,30,98,61,1008.3,1009,8,7,19.5,25,Yes,0.8,No,2020,3,66
14.6,23.2,0.8,NA,NA,E,39,SE,ESE,4,6,74,49,1019.2,1018.3,7,8,16.9,21.6,No,0,No,2020,3,67
13,20.8,0,NA,NA,SSE,46,SSE,N,17,11,69,52,1021,1017.6,8,8,13.9,19.7,No,4,Yes,2020,3,68
10.9,21.1,4,NA,NA,E,37,ESE,E,7,15,80,48,1021.2,1019.2,8,7,14.2,19.5,Yes,0,No,2020,3,69
8.6,23.7,0,NA,NA,E,35,ESE,NE,9,7,75,42,1021.9,1018.7,NA,7,13.6,21.5,No,0,No,2020,3,70
10.6,24.1,0,NA,NA,E,35,SE,NE,7,11,79,42,1023.4,1021.3,NA,3,15,23.6,No,0,No,2020,3,71
8.9,24.3,0,NA,NA,ENE,28,SE,ENE,7,11,80,44,1025.6,1022.1,1,6,13.9,21.8,No,0,No,2020,3,72
8.9,25,0,NA,NA,WNW,41,SSW,NNW,6,22,83,44,1020,1014.5,NA,NA,13.8,23.9,No,5,Yes,2020,3,73
8.6,18.2,5,NA,NA,S,50,SSE,SE,20,7,89,51,1017.1,1016.6,8,8,9,16.5,Yes,1.8,Yes,2020,3,74
4.3,19.6,1.8,NA,NA,E,37,SSW,ESE,9,17,66,45,1022.5,1021,NA,5,9.9,17.8,Yes,0,No,2020,3,75
7.2,20.5,0,NA,NA,E,43,S,E,17,26,64,50,1026.3,1025,7,NA,13.6,20.1,No,0,No,2020,3,76
7.1,22.9,0,NA,NA,N,26,SE,SSW,11,9,76,43,1028.3,1025.2,5,NA,12.6,21.8,No,0,No,2020,3,77
7,25.2,0,NA,NA,N,39,E,NNW,6,26,80,40,1026.1,1021.7,NA,NA,12.7,24.3,No,0,No,2020,3,78
10.6,28.1,0,NA,NA,NW,35,NA,N,0,17,64,36,1023.6,1020.6,7,2,16.6,27.2,No,0,No,2020,3,79
15,28.6,0,NA,NA,WNW,63,NNW,NW,30,35,50,27,1015,1012.1,NA,NA,21.5,27.7,No,0,No,2020,3,80
7.3,24.3,0,NA,NA,N,30,ESE,N,9,9,65,43,1020.4,1018.4,NA,NA,13.8,22.9,No,0,No,2020,3,81
7.6,25.4,0,NA,NA,NW,41,NA,WNW,0,24,99,30,1019,1016.6,8,NA,12.6,25.1,No,0,No,2020,3,82
11.8,21.5,0,NA,NA,E,39,SSE,NNE,17,7,60,42,1025.1,1022.4,8,1,13.5,20.6,No,0,No,2020,3,83
8.7,23,0,NA,NA,ENE,26,ESE,NNW,6,6,75,47,1023.5,1019.7,7,8,14.5,21.4,No,0.2,No,2020,3,84
12.9,24.9,0.2,NA,NA,E,44,N,N,4,28,91,45,1019,1016.4,7,3,15.5,24.3,No,2,Yes,2020,3,85
9.7,20.9,2,NA,NA,ESE,37,SSE,SSE,17,20,65,45,1026.4,1024.8,NA,2,11.5,19.1,Yes,0,No,2020,3,86
11.5,21.5,0,NA,NA,E,35,S,E,9,13,80,54,1026.9,1024.1,8,4,14.8,19.5,No,0,No,2020,3,87
5.3,22.1,0,NA,NA,NE,37,SSE,NNE,13,17,90,46,1025.6,1021.7,3,3,11.1,20.3,No,0,No,2020,3,88
11.1,25,0,NA,NA,W,39,SE,NW,2,17,76,50,1019.7,1015.5,8,8,17,22.5,No,13.2,Yes,2020,3,89
15.2,23.7,13.2,NA,NA,NW,41,N,NW,13,30,96,59,1014.2,1011.8,8,3,17.1,22.7,Yes,0.4,No,2020,3,90
13.4,23.6,0.4,NA,NA,NNW,26,N,N,7,13,92,45,1016.3,1015.1,1,NA,17.1,23,No,0,No,2020,3,91
10.1,25.8,0,NA,NA,N,31,NA,NNE,0,20,99,37,1019.5,1017.1,NA,NA,14.4,24.8,No,1.4,Yes,2020,4,92
13.8,20,1.4,NA,NA,NNW,37,NNE,NNW,9,19,98,99,1014.9,1010.4,8,7,16.1,16.8,Yes,20,Yes,2020,4,93
11.3,16.9,20,NA,NA,NW,28,NNW,N,13,9,90,79,1009.9,1007,7,8,13.4,16.7,Yes,8.2,Yes,2020,4,94
12.8,16.6,8.2,NA,NA,WNW,72,NNW,WNW,30,43,95,56,998.1,1000.9,8,NA,14.7,15.8,Yes,1.4,Yes,2020,4,95
9,14.3,1.4,NA,NA,NW,56,NW,NW,26,30,62,62,1013.4,1012.9,8,8,10.6,12.2,Yes,0,No,2020,4,96
10.3,18.5,0,NA,NA,NNW,39,NW,WNW,17,20,81,50,1018.9,1017.4,8,NA,13.5,18,No,0,No,2020,4,97
6.1,18,0,NA,NA,ENE,28,E,WSW,7,7,64,56,1023.2,1020,NA,8,13.2,16.9,No,0,No,2020,4,98
12.2,18.9,0,NA,NA,ENE,35,E,ENE,13,22,73,62,1022.7,1021.8,8,7,14.6,17,No,0,No,2020,4,99
10.3,20.5,0,NA,NA,E,35,ESE,E,11,20,72,54,1028.3,1024.3,8,5,15.1,20,No,12,Yes,2020,4,100
12.5,18.5,12,NA,NA,NW,56,SW,NNW,7,24,99,89,1018.8,1013.5,8,8,13.8,12.8,Yes,2,Yes,2020,4,101
11.1,17,2,NA,NA,WNW,76,NW,W,33,43,69,49,1003.3,1002.6,NA,8,15.2,15.1,Yes,0,No,2020,4,102
0.6,17.1,0,NA,NA,N,28,NNW,NNW,7,15,70,45,1017.2,1015.3,NA,NA,8.4,15.9,No,0,No,2020,4,103
3.4,17.4,0,NA,NA,N,19,S,NNW,7,9,86,55,1022.2,1019.7,8,8,9.5,17,No,0,No,2020,4,104
3.7,20.3,0,NA,NA,NNW,19,SW,WNW,7,9,87,60,1025.9,1023.5,NA,8,10.5,18.8,No,0,No,2020,4,105
7.1,24.4,0,NA,NA,NW,33,NA,NNW,0,24,77,35,1024.7,1019.9,NA,NA,14.2,23.6,No,0,No,2020,4,106
14.1,22.6,0,NA,NA,NW,56,NW,NW,28,35,70,61,1014.3,1010.3,NA,2,18.5,20.4,No,0,No,2020,4,107
10,18.8,0,NA,NA,NW,54,NNW,NW,20,33,57,44,1012.2,1010.4,NA,NA,14.6,17.9,No,0,No,2020,4,108
7.4,18.5,0,NA,NA,NNW,39,SSW,NW,7,26,67,47,1014.1,1010.9,NA,NA,11.4,17.7,No,0,No,2020,4,109
1.3,17.9,0,NA,NA,N,26,NA,N,0,15,76,33,1015.2,1013,NA,NA,10.4,17.1,No,0,No,2020,4,110
7.7,18.2,0,NA,NA,NW,56,NNW,NW,26,31,65,49,1015,1011.3,7,NA,13,17.8,No,0,No,2020,4,111
4.1,20.8,0,NA,NA,WNW,39,SSW,WNW,6,22,78,42,1018.7,1015.1,NA,7,12.3,19.9,No,0,No,2020,4,112
6.5,20.7,0,NA,NA,WNW,48,NW,WNW,20,30,58,42,1019.8,1017.4,NA,NA,15.6,19.9,No,0,No,2020,4,113
1.4,18.7,0,NA,NA,NW,39,NA,NNW,0,20,78,49,1021.4,1016.9,NA,4,9.6,17.9,No,0,No,2020,4,114
6.9,22.3,0,NA,NA,WNW,39,WNW,WNW,15,26,60,44,1018.7,1017.8,NA,NA,16.8,21.1,No,0,No,2020,4,115
